numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07110;20200811000000;101470;0;0;10;3.400000;290.550000;290.050000;97;2940;10;mq;mq;mq;5;2700;mq;mq;mq;100320;mq;mq;-120;mq;mq;mq;mq;291.750000;mq;mq;5.600000;6.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;1;mq;2700;5;mq;3360;mq;mq;mq;mq;mq;mq;
07117;20200811000000;101490;20;1;20;1.000000;290.650000;290.350000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100810;mq;mq;-70;mq;mq;mq;mq;mq;mq;mq;1.600000;2.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;2.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20200811000000;101370;0;0;340;1.800000;292.550000;290.650000;89;5040;0;mq;mq;mq;2;2880;mq;mq;mq;100940;mq;mq;-50;mq;mq;mq;mq;291.150000;mq;mq;2.600000;4.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;1;mq;2880;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20200811000000;101350;0;0;40;3.400000;296.250000;290.450000;70;19810;0;mq;mq;mq;0;mq;mq;mq;mq;99690;mq;mq;10;mq;mq;mq;mq;295.850000;mq;mq;5.000000;5.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20200811000000;101300;-30;7;0;0.000000;297.650000;289.350000;60;29440;0;2;2;75;6;6600;mq;mq;mq;100270;mq;mq;80;mq;mq;mq;mq;mq;mq;mq;0.600000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;6600;6;mq;7140;mq;mq;mq;mq;mq;mq;
07168;20200811000000;101330;10;2;50;0.700000;295.050000;289.550000;71;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99970;mq;mq;-20;mq;mq;mq;mq;291.650000;mq;mq;1.200000;2.700000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20200811000000;101320;10;1;120;2.600000;297.550000;286.750000;51;40400;0;mq;mq;mq;0;mq;mq;mq;mq;97450;mq;mq;-100;mq;mq;mq;mq;291.350000;mq;mq;3.700000;4.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20200811000000;101400;100;1;220;2.400000;295.850000;290.350000;71;21690;0;mq;mq;mq;5;4680;mq;mq;mq;99660;mq;mq;-40;mq;mq;mq;mq;294.350000;mq;mq;2.900000;2.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;4680;5;mq;6000;mq;mq;mq;mq;mq;mq;
07207;20200811000000;101260;-20;8;40;5.800000;296.050000;290.550000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100760;mq;mq;-30;mq;mq;mq;mq;mq;mq;mq;8.400000;9.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20200811000000;101220;-30;6;40;0.800000;294.350000;291.950000;86;18810;0;mq;mq;mq;0;mq;mq;mq;mq;100920;mq;mq;-70;mq;mq;mq;mq;292.250000;mq;mq;1.700000;1.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20200811000000;101260;-10;0;80;1.000000;296.050000;290.250000;70;35000;0;mq;mq;mq;0;mq;mq;mq;mq;99970;mq;mq;0;mq;mq;mq;mq;292.850000;mq;mq;1.300000;1.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20200811000000;101310;-20;8;120;2.100000;295.850000;291.350000;76;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99410;mq;mq;70;mq;mq;mq;mq;294.250000;mq;mq;2.600000;3.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20200811000000;101380;70;0;210;5.900000;297.750000;286.950000;51;60000;0;mq;mq;90;7;4140;mq;mq;mq;98800;mq;mq;20;mq;mq;mq;mq;298.250000;mq;mq;8.400000;8.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;4140;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20200811000000;101480;50;1;210;1.300000;294.150000;289.950000;77;22310;0;mq;mq;mq;3;6360;mq;mq;mq;98350;mq;mq;60;mq;mq;mq;mq;296.050000;mq;mq;2.300000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;6360;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20200811000000;101250;-30;8;340;2.100000;294.250000;291.950000;87;30350;0;mq;mq;mq;3;5760;mq;mq;mq;99860;mq;mq;-40;mq;mq;mq;mq;290.850000;mq;mq;2.600000;2.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;3;mq;5760;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20200811000000;101330;0;4;120;2.800000;297.250000;288.950000;60;52710;0;mq;mq;mq;5;4080;mq;mq;mq;96800;mq;mq;60;mq;mq;mq;mq;295.850000;mq;mq;4.000000;5.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;5;mq;4080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20200811000000;101450;-60;8;20;1.000000;291.950000;287.850000;77;59040;0;mq;mq;mq;0;mq;mq;mq;mq;97690;mq;mq;0;mq;mq;mq;mq;290.450000;mq;mq;3.000000;5.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20200811000000;101420;-30;8;140;2.800000;296.950000;288.750000;60;40000;1;2;2;60;1;4000;30;23;12;98690;mq;mq;90;mq;mq;mq;mq;mq;mq;mq;3.500000;4.000000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;-0.100000;0.600000;0.600000;mq;mq;mq;mq;1;3;4000;5;0;6800;mq;mq;mq;mq;mq;mq;
07510;20200811000000;101390;90;1;0;0.000000;295.950000;293.250000;85;10140;0;mq;mq;100;8;4440;mq;mq;mq;100840;mq;mq;170;mq;mq;mq;mq;297.950000;mq;mq;0.800000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;4440;8;mq;4980;mq;mq;mq;mq;mq;mq;
07535;20200811000000;101420;30;1;100;1.600000;294.350000;289.750000;75;20000;0;mq;mq;90;7;4260;mq;mq;mq;98430;mq;mq;140;mq;mq;mq;mq;295.550000;mq;mq;3.400000;4.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.200000;0.200000;0.200000;mq;mq;mq;mq;7;mq;4260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20200811000000;101480;40;3;90;0.800000;293.750000;288.550000;72;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93520;mq;mq;80;mq;mq;mq;mq;291.350000;mq;mq;2.100000;6.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20200811000000;101510;-100;5;240;0.700000;293.250000;291.950000;92;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100650;mq;mq;110;mq;mq;mq;mq;293.950000;mq;mq;1.500000;3.500000;-10;1;0.000000;mq;mq;0.000000;0.000000;10.100000;10.100000;10.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20200811000000;mq;-280;6;30;5.000000;290.050000;288.050000;88;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;92010;mq;829;170;mq;mq;mq;mq;291.650000;mq;mq;7.900000;9.700000;-10;mq;mq;mq;mq;-0.100000;0.400000;2.000000;12.500000;12.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20200811000000;101370;30;1;270;2.200000;294.350000;291.950000;86;30820;0;mq;mq;100;8;4320;mq;mq;mq;100680;mq;mq;0;mq;mq;mq;mq;298.150000;mq;mq;3.200000;5.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;4320;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20200811000000;101360;-40;8;130;3.500000;294.050000;289.850000;77;20000;0;mq;mq;mq;0;mq;mq;mq;mq;96650;mq;mq;-50;mq;mq;mq;mq;292.850000;mq;mq;7.200000;7.500000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20200811000000;101390;10;3;140;6.000000;297.450000;293.350000;78;23650;0;mq;mq;mq;0;mq;mq;mq;mq;99680;mq;mq;60;mq;mq;mq;mq;296.250000;mq;mq;9.200000;13.700000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;8.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20200811000000;101480;-130;6;300;2.100000;296.850000;295.450000;92;28120;0;mq;mq;mq;5;150;mq;mq;mq;101390;mq;mq;50;mq;mq;mq;mq;295.650000;mq;mq;3.500000;4.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;180;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20200811000000;101470;-130;6;140;3.000000;296.350000;292.950000;81;50820;0;mq;mq;mq;3;4140;mq;mq;mq;101100;mq;mq;70;mq;mq;mq;mq;mq;mq;mq;3.700000;5.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;4140;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20200811000000;mq;mq;mq;250;2.900000;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3.300000;3.900000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20200811000000;101450;-50;8;30;2.400000;299.650000;290.150000;56;40000;2;0;0;40;1;mq;30;27;11;101150;mq;mq;70;mq;mq;mq;mq;298.650000;mq;mq;2.800000;5.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;3;4500;3;0;6900;mq;mq;mq;mq;mq;mq;
07747;20200811000000;101570;10;0;310;1.500000;296.950000;295.050000;89;35030;0;mq;mq;75;6;800;mq;mq;mq;101060;mq;mq;200;mq;mq;mq;mq;298.550000;mq;mq;2.600000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;6;mq;780;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20200811000000;101580;10;2;40;2.600000;294.350000;289.750000;75;24440;0;mq;mq;mq;0;mq;mq;mq;mq;101470;mq;mq;150;mq;mq;mq;mq;294.450000;mq;mq;3.300000;3.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20200811000000;101520;10;2;210;1.800000;298.450000;286.350000;47;43850;0;mq;mq;mq;0;mq;mq;mq;mq;101380;mq;mq;100;mq;mq;mq;mq;298.950000;mq;mq;3.100000;6.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20200811000000;101480;130;7;360;0.500000;293.250000;292.450000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101430;mq;mq;60;mq;293.050000;mq;301.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20200811000000;101820;80;8;170;2.600000;289.950000;287.050000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101750;mq;mq;210;mq;289.150000;mq;297.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20200811000000;101850;-130;6;200;4.200000;290.150000;281.350000;56;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101690;mq;mq;-70;mq;mq;mq;mq;mq;mq;mq;5.600000;5.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20200811000000;100650;70;6;310;14.500000;286.050000;283.450000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100300;mq;mq;-480;mq;283.850000;mq;287.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20200811000000;mq;220;1;230;11.900000;269.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98490;mq;mq;660;mq;267.850000;mq;271.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20200811000000;mq;30;3;280;7.700000;270.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98400;mq;mq;100;mq;mq;mq;mq;mq;mq;mq;mq;9.800000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20200811000000;101490;-160;6;10;0.500000;292.450000;289.250000;82;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101410;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;1.100000;2.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20200811000000;101700;70;1;220;4.700000;290.650000;290.650000;100;460;45;mq;mq;101;9;30;mq;mq;mq;101620;mq;mq;110;mq;mq;mq;mq;290.850000;mq;mq;6.300000;7.100000;-10;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20200811000000;101390;70;3;70;7.800000;301.550000;296.450000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101070;mq;mq;-190;mq;300.750000;mq;305.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20200811000000;101460;70;3;60;6.100000;300.950000;296.350000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100950;mq;mq;-190;mq;299.550000;mq;305.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.400000;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20200811000000;101420;110;3;90;2.700000;300.550000;295.550000;74;35320;mq;mq;mq;mq;mq;mq;mq;mq;mq;101330;mq;mq;-190;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20200811000000;101360;60;2;90;6.600000;301.650000;297.850000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100920;mq;mq;-180;mq;301.150000;mq;304.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20200811000000;101310;60;1;90;4.200000;300.250000;298.050000;88;58270;0;mq;mq;mq;3;800;mq;mq;mq;101220;mq;mq;-200;mq;mq;mq;mq;mq;mq;mq;6.100000;9.000000;-10;mq;mq;mq;mq;0.400000;0.600000;0.600000;0.600000;0.600000;mq;mq;mq;mq;1;mq;720;3;mq;1380;mq;mq;mq;mq;mq;mq;
81401;20200811000000;mq;mq;mq;0;0.000000;297.350000;297.350000;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;297.050000;mq;307.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;12.800000;12.800000;12.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20200811000000;101200;150;3;0;0.000000;298.950000;297.750000;93;25670;0;mq;mq;mq;1;800;mq;mq;mq;101110;mq;mq;-200;305.050000;mq;305.050000;mq;297.250000;mq;mq;0.000000;2.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.400000;19.400000;19.400000;mq;mq;mq;mq;1;mq;720;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20200811000000;101210;200;2;0;0.000000;298.750000;298.550000;99;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101130;mq;mq;-180;mq;296.150000;mq;305.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;23.500000;24.300000;24.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20200811000000;101210;180;1;30;1.000000;298.250000;297.050000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99990;mq;mq;-160;mq;296.650000;mq;306.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.200000;3.800000;4.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20200811000000;99960;40;3;120;2.100000;254.350000;246.950000;48;40000;2;1;1;25;1;1250;35;24;11;99390;mq;mq;mq;253.450000;mq;259.150000;mq;mq;mq;mq;mq;14.900000;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;6;990;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20200811030000;101380;10;0;0;0.000000;292.850000;290.850000;88;6950;0;mq;mq;mq;mq;mq;mq;mq;mq;100540;mq;mq;60;mq;mq;mq;mq;291.550000;mq;mq;0.000000;1.700000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20200811030000;101350;-20;6;90;0.700000;295.350000;289.350000;69;23840;0;mq;mq;mq;1;6060;mq;mq;mq;100800;mq;mq;30;mq;mq;mq;mq;293.850000;mq;mq;1.100000;2.000000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;6060;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20200811030000;101390;-60;8;0;0.000000;289.150000;282.350000;64;8000;1;0;mq;25;2;450;36;20;10;101280;mq;mq;110;mq;mq;mq;mq;mq;mq;mq;1.100000;1.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;2;7;500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20200811030000;101410;-30;7;320;2.700000;290.550000;289.950000;96;2610;10;mq;mq;mq;0;mq;mq;mq;mq;100620;mq;mq;130;mq;mq;mq;mq;291.750000;mq;mq;4.000000;4.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20200811030000;101360;-30;6;30;3.000000;294.250000;289.050000;72;19510;0;mq;mq;mq;0;mq;mq;mq;mq;99600;mq;mq;-10;mq;mq;mq;mq;292.550000;mq;mq;4.000000;4.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;4.600000;4.600000;4.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20200811030000;101310;-10;8;70;1.000000;289.550000;287.250000;86;19950;0;mq;mq;mq;0;mq;mq;mq;mq;100190;mq;mq;-40;mq;mq;mq;mq;288.350000;mq;mq;1.300000;1.300000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20200811030000;101430;-40;8;30;4.300000;291.050000;290.550000;97;2230;10;mq;mq;100;8;150;mq;mq;mq;100280;mq;mq;-30;mq;mq;mq;mq;291.250000;mq;mq;6.800000;7.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;120;mq;9;mq;mq;mq;mq;mq;mq;mq;
07117;20200811030000;101450;-40;7;0;0.000000;290.850000;290.850000;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100770;mq;mq;90;mq;mq;mq;mq;mq;mq;mq;0.900000;2.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20200811030000;101320;-60;6;330;2.500000;290.950000;290.650000;98;2230;10;mq;mq;mq;5;4260;mq;mq;mq;100880;mq;mq;-40;mq;mq;mq;mq;289.550000;mq;mq;3.700000;3.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;5;mq;4260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20200811030000;101330;-40;5;70;2.100000;293.550000;289.550000;78;18750;0;mq;mq;mq;0;mq;mq;mq;mq;99650;mq;mq;60;mq;mq;mq;mq;294.750000;mq;mq;3.000000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20200811030000;101330;20;2;170;1.200000;295.850000;291.350000;76;25000;2;2;2;90;0;7560;30;20;11;100290;mq;mq;-60;mq;mq;mq;mq;mq;mq;mq;1.500000;1.500000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;0;7560;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20200811030000;101340;0;0;0;0.000000;293.650000;288.650000;73;20000;0;mq;mq;75;6;6300;mq;mq;mq;99970;mq;mq;-90;mq;mq;mq;mq;291.150000;mq;mq;1.200000;1.800000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;3;mq;6300;6;mq;6900;mq;mq;mq;mq;mq;mq;
07181;20200811030000;101350;-20;8;140;2.900000;294.150000;287.350000;65;33240;0;mq;mq;mq;0;mq;mq;mq;mq;97430;mq;mq;-40;mq;mq;mq;mq;289.250000;mq;mq;4.000000;4.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20200811030000;101410;0;5;220;1.300000;293.850000;290.850000;83;16220;0;mq;mq;mq;0;mq;mq;mq;mq;99660;mq;mq;-10;mq;mq;mq;mq;292.650000;mq;mq;1.700000;3.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20200811030000;101250;-10;5;50;4.000000;294.450000;289.850000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100750;mq;mq;-10;mq;mq;mq;mq;mq;mq;mq;6.800000;8.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20200811030000;101240;20;3;190;2.000000;293.350000;292.050000;92;12000;0;mq;mq;90;7;1750;mq;mq;mq;100940;mq;mq;60;mq;mq;mq;mq;291.550000;mq;mq;3.100000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.400000;mq;mq;mq;mq;1;mq;1860;6;mq;4260;7;mq;4980;mq;mq;mq;
07240;20200811030000;101270;0;5;130;2.400000;294.150000;290.150000;78;33290;0;mq;mq;mq;2;5880;mq;mq;mq;99970;mq;mq;50;mq;mq;mq;mq;292.050000;mq;mq;3.000000;3.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;5880;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20200811030000;101360;40;2;120;2.300000;294.250000;291.650000;85;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99450;mq;mq;70;mq;mq;mq;mq;292.550000;mq;mq;3.300000;3.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20200811030000;101400;-10;8;170;1.800000;294.250000;287.450000;65;60000;0;mq;mq;mq;1;4080;mq;mq;mq;98790;mq;mq;90;mq;mq;mq;mq;296.650000;mq;mq;2.600000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
